gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ssrp1,748.3957723781064,-0.10388858420883107,0.12955889196570375,-0.8018637905326637,0.42263175368919814,0.6641637799403144
sst,0.0,,,,,
sstr1,171.2081307516962,-0.06847893752670413,0.4420224411674815,-0.15492185723836943,0.8768829220958907,0.9444540761247028
sstr2,25.321903359029175,-0.1365936109280269,0.4718270397654584,-0.289499327965448,0.7721992940911709,0.8896516194918261
sstr3,0.8068755001499183,-2.8815445527417873,3.2438216157087094,-0.8883178220366561,0.37436981567111927,
sstr4,0.0,,,,,
sstr5,1.0091106974396906,2.825852706278523,2.6043177581201213,1.0850644847264386,0.2778930957698228,
ssu72,829.5217216788909,0.1990360612711874,0.21132169271108225,0.9418628949906638,0.3462628392109377,0.6031733025892921
ssx2ip,635.8752490530331,0.1659832994437557,0.2212876348434396,0.7500794138867652,0.45320687719023967,0.6888335547954076
st13,6609.257735828295,-0.46770889035378765,0.1879837929236664,-2.488027734091458,0.012845371537483257,0.09981232514931795
st14,190.77207922175276,0.9533101466759859,0.4186774394565009,2.2769560927703902,0.02278884771350367,0.13969228300969147
st18,65.26343051206058,-0.07239060808263402,0.21751282273948838,-0.3328107610894052,0.7392771346999583,0.8704015854509572
st3gal1,5862.394513618991,-1.1152806117922198,0.20214685376003613,-5.517180164061043,3.44482235728496e-08,7.609104334763533e-06
st3gal2,317.7510770883276,0.22380399045574667,0.15072238761006532,1.4848755649675027,0.13757678996049053,0.365551107854003
st3gal3,166.85303802269308,-0.43377757257071264,0.19673558633185972,-2.2048759996018368,0.02746279709616894,0.1550204139395812
st3gal4,161.93150512004613,0.24333156324781902,0.34738076434576187,0.7004750643176703,0.48363067237820756,0.7116347799087003
st3gal5,456.22797433241004,-0.08886315584721557,0.14469728035295698,-0.614131486303361,0.5391284432857396,0.751381414264947
st3gal6,1393.7469610265614,-0.9128776667724233,0.2171517520840191,-4.203869681047832,2.623900449363601e-05,0.0015958021416454095
st6gal1,15131.75906776366,-0.08247210634328857,0.18563321167048624,-0.4442745217902233,0.656844119394306,0.8267461620475366
st6gal2,279.51940603584063,-0.48239825145626314,0.2768624848753298,-1.7423749254922904,0.08144286054727361,0.27761749769434796
st6galnac1,13.646186476297638,-0.10086954793610249,0.39731276253628267,-0.25387945580250787,0.7995886868010189,0.9043752619801817
st6galnac2,1058.5825905410704,-0.06649636333301603,0.16766944681978738,-0.39659201240454334,0.691668343724688,0.848001752806774
st6galnac3,101.33285863956017,-0.09973370464175584,0.19199416759196472,-0.5194621581094835,0.6034384952456187,0.7940794399340642
st6galnac4,40.32200739033063,1.139859988873816,0.39387335927078543,2.893975847932811,0.0038039742038093586,0.0491888180634619
st6galnac5,1.3797298766162107,-0.6421054552189379,1.9299362871550918,-0.3327081103622659,0.7393546268354008,
st6galnac6,614.6262427031179,-0.2892645565539915,0.20103429137527007,-1.4388816682723162,0.15018405223762413,0.38537039037321413
st7,694.7442994799018,-0.3449916798240148,0.14474312693779381,-2.3834753823736428,0.017150031486001423,0.11789771645019549
st7l,402.3595053442671,-0.3044582148789233,0.1092321784882367,-2.787257556267731,0.00531562127605708,0.05953672574696019
st8sia1,175.53085467677784,-0.1331063086911222,0.21164289796969463,-0.6289193257511614,0.5294018732047334,0.7439675468878367
st8sia2,0.0,,,,,
st8sia3,294.80295620558263,-0.34819157956672403,0.5629058457729857,-0.6185609586068257,0.5362056280736764,0.7496406148466054
st8sia4,343.60524741746417,0.5755077222793912,0.2933646214307073,1.96174889621217,0.049791726057440665,0.21406946933565904
st8sia5,0.5101522819237809,1.8570625120261757,2.7981792464951663,0.6636681743502394,0.5069027130374719,
st8sia6,88.7661272667699,0.11693076022959048,0.1974787235066408,0.5921182705318547,0.5537713931474868,0.7623365379502814
stab1,2731.972036474337,0.14010469608833095,0.22545496737489076,0.6214309567877573,0.5343161090001376,0.7479328974577585
stab2,2857.764711971879,-0.16177210635255745,0.4120862495369286,-0.3925685618832095,0.6946381631442542,0.8496327714420553
stac,18.259573092111665,-0.07442828372097308,0.49651511614164506,-0.14990134499699764,0.8808424505544505,0.9462723002152793
stac2,41.26909496822494,-0.20666837501859797,0.3222311419479835,-0.6413668578686278,0.5212843604029578,0.7386460692049062
stac3,59.98457575022328,0.19217512556049615,0.40321535430130917,0.4766066656700037,0.6336422359835763,0.8124949012468117
stag1,1294.012179234536,-0.06716068491599018,0.09502515625505314,-0.7067674241516313,0.47971102161275836,0.7090419378247373
stag2,2420.4118281943024,-0.3114788866967378,0.11502747298872318,-2.7078651612843294,0.0067717528945974,0.06891434932160527
stag3,312.2170645497606,-0.04947777066899322,0.2554953213913182,-0.19365431194418142,0.8464465683030944,0.929125952042028
