gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
acvr2b,58.3969217611461,-1.7327591875178283,0.2010090009516694,-8.620306450527819,6.677516274351846e-18,3.1297228451092563e-16
acvrl1,170.78855561006932,0.7465018824708367,0.16509997336905724,4.521514251259988,6.13988254273998e-06,3.968833669463011e-05
acy1,508.01771582494206,-0.7904442147642539,0.11412640290887732,-6.926041604898153,4.3277923292269105e-12,8.85312524217539e-11
acy3,965.1068757737144,-0.2747199363290475,0.1591453758839663,-1.7262200350033874,0.08430783497806218,0.16220345955279564
acyp1,144.2089080510006,-0.8576383613155851,0.1749193863397709,-4.903049223198575,9.436032699512674e-07,7.342396571403143e-06
acyp2,46.73199166647037,0.366785293533805,0.29495016439730115,1.2435500562723578,0.21366520727844374,0.34003000395186356
ada,61.40728171896348,-0.05113320212955719,0.347373401152926,-0.14719953214565945,0.882974529869165,0.9271908356242712
adad1,0.0,,,,,
adad2,0.09777976956362282,-0.8933406928959392,3.4010302266722197,-0.262667672251193,0.792806735851025,
adam10,959.907378608058,0.020065328289761635,0.09638734646921125,0.20817388407067572,0.8350931993767958,0.8961691309803954
adam11,107.24162898770999,-0.0628471388339491,0.25557448156091,-0.2459053754119462,0.8057554826038309,0.8760848268453787
adam12,177.6928096653348,-0.490045943978946,0.1917361986363205,-2.555834252813422,0.010593356475485021,0.02868701403815403
adam15,156.23343614244766,0.6296531277145754,0.2691077601814479,2.3397806413684505,0.019295068975315563,0.04765616789215233
adam17,793.7271439205815,-0.028096296430984602,0.10093568580515261,-0.2783584042339794,0.780737246748694,0.860494574285373
adam18,0.0,,,,,
adam19,74.68761233312814,0.7233075348200569,0.22178227746581766,3.2613405502228967,0.0011088677714197607,0.004093696772570213
adam2,0.42076712557216744,0.07772458661911993,2.00617672978446,0.03874264189450075,0.9690955755981779,0.9815629803724244
adam20,0.0,,,,,
adam21,2.199240723619557,0.18111472783203542,0.8596453523044353,0.21068540340097752,0.833132765353633,0.8946760592847367
adam22,33.97009857621782,0.8256444386671749,0.34267408915264436,2.409416015984188,0.015978073042594645,0.040549930390967284
adam23,726.424585453019,-0.08235702620852607,0.27346573245591177,-0.30116031529399645,0.7632922496146608,0.8481428469790561
adam28,7.540085186624553,0.20026023817463293,0.47986299360001244,0.4173279474465141,0.6764385492246858,0.784476152667556
adam29,0.0,,,,,
