Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Gastric cancer,0.49196868470643035,1.4981436053070123,0.009080590238365494,0.15224068346226577,0.938,39/136,19.45%,muc2;cdx2;cdh17;reg4;wnt10b;wnt7b;wnt6;wnt8a;tgfb2;cdkn1a;wnt9b;pik3cd;fzd10;rarb;myc;wnt7a;erbb2;ccne1;shh;tgfb1;wnt5a;lef1;bcl2;cdkn2b;fgf23;e2f2;cdh1;akt3;gadd45g;fzd4;tgfb3;fzd1;fzd2;shc2;tgfbr2;mapk3;wnt4;wnt2;apc2
prerank,Glyoxylate and dicarboxylate metabolism,-0.5145602344877445,-1.4852470853472972,0.030612244897959183,0.124159380723641,0.721,13/29,19.65%,hao2;glul;acss2;hao1;amt;acat2;shmt1;acat1;cs;glyctk;mdh1;shmt2;gcsh
prerank,Relaxin signaling pathway,0.4940321833374889,1.4762703510708532,0.006904487917146145,0.18543702841975043,0.97,33/121,14.05%,gng8;mmp2;gng4;col4a5;mapk13;rln3;col1a2;col1a1;adcy2;src;col3a1;mmp13;edn1;gng7;creb3l4;mmp9;pik3cd;ednrb;rxfp4;col4a1;nos1;gnb5;gna15;creb3l1;plcb2;col4a2;gngt2;adcy7;tgfb1;col4a6;arrb2;adcy3;akt3
prerank,Mucin type O-glycan biosynthesis,0.5988965621236626,1.4732017745555934,0.032520325203252036,0.18316702577084512,0.971,18/31,20.89%,galnt5;gcnt3;galnt9;galnt6;galntl6;galnt3;galnt12;b3gnt3;b4galt5;galnt16;st6galnac4;galnt7;st3gal2;galnt15;gcnt1;galnt10;galnt18;st6galnac2
prerank,Basal transcription factors,-0.4697835386174122,-1.4714432448016992,0.03787878787878788,0.1291512596329958,0.756,23/39,34.92%,gtf2f2;taf2;gtf2b;taf7;taf4b;ercc3;mnat1;gtf2f1;taf11;gtf2h4;gtf2ird1;taf9b;gtf2e1;taf3;gtf2a2;gtf2a1;taf13;tbp;taf15;gtf2h5;taf10;gtf2h3;taf1
prerank,Phagosome,0.49477841151901736,1.4689879057270434,0.018691588785046728,0.18239761434668983,0.976,36/111,18.64%,tubal3;marco;tubb3;mpo;dync1i1;clec7a;itgam;mrc2;sftpa1;cd14;olr1;ncf4;cybb;thbs2;itgb2;tlr2;cyba;tuba8;ncf1;tlr6;nos1;coro1a;tubb4a;ctss;thbs1;itga2;tubb1;ncf2;msr1;thbs3;tubb2b;cd36;tlr4;atp6v0d2;atp6v1g2;tcirg1
prerank,Platelet activation,0.48750743452201994,1.4599787528875712,0.005841121495327103,0.1936090379558097,0.982,45/117,21.88%,mapk13;col1a2;col1a1;adcy2;src;col3a1;ptgir;prkg2;pla2g4c;apbb1ip;vwf;pik3cd;pik3r6;plcg2;fcer1g;pik3r5;syk;plcb2;pla2g4a;btk;pik3cg;adcy7;itpr3;fermt3;itga2;adcy3;akt3;gp1ba;lcp2;gp9;vasp;gucy1a2;f2rl3;gp5;tbxas1;fyn;ptgs1;mapk3;rasgrp1;p2ry1;p2rx1;nos3;gp1bb;plcb4;itgb3
prerank,Hematopoietic cell lineage,0.5190656112615236,1.4593215338946557,0.031630170316301706,0.18755493899476924,0.982,37/66,21.88%,il11;gypa;il5;itgam;cd14;itga6;tnf;il1r2;csf2ra;csf3r;il9r;csf3;cd44;il6;itga4;itga2;cd9;cr2;cd37;cd38;gp1ba;gp9;csf1r;cd34;flt3;il3ra;cd36;gp5;il1a;kit;cd22;cd7;cd55;gp1bb;cd8a;cd33;itgb3
prerank,RNA transport,-0.386350209393907,-1.4514578307322734,0.0,0.14014217498866707,0.794,76/149,30.78%,eef1a2;nxf2;eif4ebp3;pop1;eif2b4;ran;eif4a1;rpp25l;nup210;rpp40;rangap1;pop4;rpp30;pop7;ranbp2;nup155;eif4ebp2;nup54;nup62;eif2b3;eif4e;nxt2;nup35;tardbp;gemin6;pnn;ndc1;nxt1;ddx19b;pom121;pop5;thoc1;ncbp1;rpp14;eif5;sec13;eif3b;eif2s2;sumo3;xpo5;gle1;thoc5;eif1;eif3d;nup43;nup85;eif3g;eif2s1;eif4g1;ddx39b;magoh;eif4g2;eif3c;seh1l;rbm8a;upf3a;nup205;eif4g3;nup88;gemin2;nup107;nup93;xpot;eif1b;pym1;nmd3;fxr1;clns1a;gemin4;upf3b;eif2b5;nup98;gemin5;aaas;ddx20;eif4a3
prerank,B cell receptor signaling pathway,0.5102913132783085,1.4504489924551471,0.030226700251889168,0.19774770873588696,0.99,34/69,30.77%,card11;pik3cd;dapp1;prkcb;cd72;plcg2;vav1;syk;rac2;inpp5d;btk;vav3;cr2;rac3;akt3;lilra5;nfkbie;blnk;ptpn6;mapk3;cd22;nfatc2;inppl1;fcgr2b;rasgrp3;bcl10;cd19;lyn;cd79a;jun;nfkb1;cd79b;akt1;malt1
prerank,Fat digestion and absorption,0.560394640499467,1.4478851420915986,0.0451527224435591,0.196419203537348,0.99,6/41,2.03%,npc1l1;mogat2;pla2g2a;apoa4;pla2g2f;pla2g2e
prerank,Viral protein interaction with cytokine and cytokine receptor,0.5092192365652316,1.445502537387146,0.024968789013732832,0.19436274710600265,0.99,29/75,17.04%,ccl20;cx3cr1;ccr3;ccr1;ccr2;ccl19;cxcl2;tnf;cx3cl1;pf4;cxcl14;il10;ccl5;ccl4;cxcr4;il10rb;ccr5;il10ra;il6;il2rg;cxcl5;ccl3;tnfrsf10b;csf1r;ccl2;il34;cxcl13;ppbp;tnfsf10
prerank,Spinocerebellar ataxia,-0.38364245296508676,-1.434280272224705,0.0,0.14859867989079725,0.833,46/136,16.29%,atp2a1;grm1;ryr1;slc25a31;myod1;psmd11;psmd14;adrm1;slc1a6;gria1;psmc2;psmd1;psmd4;psmc5;psmd7;psma5;psmd12;atg13;psmc1;atg101;pik3r3;psmd2;psma1;psmc4;psmd3;psmb3;psmc3;vldlr;psmc6;psmb5;cycs;psmd9;psmb7;psmd6;psma3;atg2b;gtf2b;psmb6;ern1;psmb2;psmb4;psma2;psma6;nrbf2;psma7;nop56
prerank,Toxoplasmosis,0.4866545470818835,1.4336812310153144,0.02063106796116505,0.2116463920138543,0.992,30/94,18.79%,il12a;birc7;mapk13;lama2;tgfb2;itga6;tnf;alox5;tlr2;il10;pik3r6;pik3r5;il10rb;ccr5;pik3cg;il10ra;tgfb1;lamc2;bcl2;map2k6;ciita;lamc1;akt3;tgfb3;lamb2;tlr4;ifngr1;lamc3;lamb1;mapk3
prerank,Dilated cardiomyopathy,-0.39706990218080035,-1.4329805465178371,0.02127659574468085,0.142152734706795,0.835,13/91,3.13%,atp2a1;myl2;ttn;cacna1s;myl3;cacng1;sgcg;sgca;myh7;slc8a3;tpm2;cacng6;actc1
prerank,Aminoacyl-tRNA biosynthesis,-0.5249340652877064,-1.4270799655149047,0.08156028368794327,0.1405190586446418,0.844,16/25,36.67%,nars2;lars2;farsb;qrsl1;gatb;farsa;sars2;gatc;dars2;hars2;rars2;yars2;iars2;tars2;sepsecs;fars2
prerank,Fc epsilon RI signaling pathway,0.5116878201255659,1.4259344343013765,0.032953105196451206,0.22175536403332705,0.994,21/64,14.34%,mapk13;il5;pla2g4c;tnf;alox5;alox5ap;pik3cd;plcg2;vav1;fcer1g;syk;rac2;inpp5d;pla2g4a;btk;vav3;gab2;map2k6;rac3;akt3;lcp2
prerank,Small cell lung cancer,0.4905166393276044,1.4248636637818928,0.030637254901960783,0.2168912278036255,0.994,25/90,18.70%,birc7;col4a5;lama2;cdkn1a;itga6;pik3cd;rarb;myc;col4a1;col4a2;ccne1;lamc2;bcl2;apaf1;cdkn2b;itga2;col4a6;e2f2;lamc1;akt3;gadd45g;lamb2;traf1;lamc3;lamb1
prerank,Fc gamma R-mediated phagocytosis,0.4881768409782153,1.4217441477680073,0.02822085889570552,0.2166359608900129,0.994,40/89,26.92%,pak1;pla2g4c;scin;hck;pik3cd;was;prkcb;ncf1;plcg2;vav1;pip5k1b;syk;ptprc;rac2;inpp5d;pla2g4a;vav3;gab2;sphk1;prkcd;akt3;vasp;limk1;marcks;arpc1b;marcksl1;pld2;mapk3;prkca;inppl1;gsn;pla2g4d;plpp2;fcgr2b;limk2;myo10;asap3;actr3;pip5k1c;asap1
prerank,Hypertrophic cardiomyopathy,-0.3992440797355585,-1.4200067739457645,0.02702702702702703,0.14052202074457318,0.86,13/87,3.13%,atp2a1;myl2;ttn;cacna1s;myl3;cacng1;sgcg;sgca;myh7;slc8a3;tpm2;cacng6;actc1
prerank,Proximal tubule bicarbonate reclamation,0.6314691814639479,1.4118774149582323,0.059880239520958084,0.23294996377748725,0.998,5/19,7.31%,slc9a3;atp1b4;atp1b2;pck2;atp1a3
prerank,Leishmaniasis,0.5148226458913218,1.4064924292315468,0.05189873417721519,0.23728753002775432,0.998,23/56,18.79%,il12a;mapk13;itgam;tgfb2;ncf4;cybb;tnf;itgb2;tlr2;cyba;il10;prkcb;ncf1;tgfb1;itga4;ncf2;tgfb3;marcksl1;il1a;tlr4;ifngr1;ptpn6;mapk3
prerank,Renin secretion,0.5172599696974153,1.4051216474828891,0.03631647211413749,0.23357344711891134,0.998,15/57,11.94%,edn3;clca1;ace;calml4;edn2;prkg2;ptger4;edn1;cacna1c;kcnj2;nppa;plcb2;cacna1f;adrb2;itpr3
prerank,Aldosterone-regulated sodium reabsorption,0.5582518178667744,1.4048907467709597,0.05662983425414365,0.2278482595484558,0.998,13/34,22.36%,atp1b4;scnn1b;atp1b2;pik3cd;atp1a3;prkcb;sfn;atp1a4;mapk3;sgk1;hsd11b2;prkca;atp1b1
prerank,Galactose metabolism,0.5784019291778142,1.3983831918964469,0.08571428571428572,0.23514759192237214,0.999,9/27,15.45%,lct;hkdc1;b4galt2;pgm1;hk2;hk3;hk1;akr1b10;pfkp
prerank,Endocrine and other factor-regulated calcium reabsorption,0.5208192209701901,1.3970006979713716,0.06606217616580311,0.2318833307390446,0.999,17/49,23.57%,vdr;atp1b4;slc8a2;dnm1;atp1b2;atp1a3;prkcb;plcb2;slc8a1;calb1;esr1;atp1a4;prkca;atp2b1;plcb4;atp1b1;trpv5
